,release_date,domestic_gross
3465,"Jun 8, 1984","$148,168,459"
3466,"Dec 22, 1965","$111,897,830"
3467,"Dec 10, 2010","$93,617,009"
3468,"Oct 24, 2008","$90,559,416"
3469,"Dec 27, 1991","$81,204,830"
3470,"Sep 22, 2006","$72,778,712"
3471,"Mar 13, 1992","$52,929,168"
3472,"Aug 22, 2014","$50,474,843"
3473,"Apr 7, 1989","$49,793,054"
3474,"Apr 4, 2003","$46,566,212"
3475,"Jan 25, 2002","$41,227,069"
3476,"Dec 29, 1995","$39,387,284"
3477,"Mar 5, 1999","$38,665,260"
3478,"Nov 4, 2015","$38,322,743"
3479,"Oct 17, 2008","$37,780,486"
3480,"Apr 1, 2015","$33,307,793"
3481,"Jun 12, 1981","$31,672,000"
3482,"Dec 8, 2017","$30,014,534"
3483,"Oct 23, 2009","$27,693,292"
3484,"Oct 12, 2001","$23,978,402"
3485,"Feb 14, 2019","$22,958,583"
3486,"Aug 7, 1992","$21,171,695"
3487,"Apr 13, 1978","$20,388,920"
3488,"Jan 1, 1975","$20,000,000"
3489,"Jan 11, 2013","$18,388,357"
3490,"Nov 21, 2001","$13,906,394"
3491,"Oct 13, 2000","$13,592,872"
3492,"Mar 30, 2001","$13,558,739"
3493,"Dec 6, 2013","$13,248,209"
3494,"Apr 12, 2002","$13,110,448"
3495,"Feb 19, 1993","$11,502,976"
3496,"Nov 12, 2004","$10,214,647"
3497,"May 10, 2013","$9,177,065"
3498,"Dec 25, 1993","$9,170,214"
3499,"Jul 6, 2016","$5,599,781"
3500,"Feb 1, 2002","$4,814,244"
3501,"Sep 26, 2003","$4,068,087"
3502,"Oct 10, 2004","$3,753,806"
3503,"Jan 31, 2003","$3,051,221"
3504,"Dec 14, 1995","$2,844,379"
3505,"May 12, 1995","$2,794,056"
3506,"Jan 1, 1970","$2,200,000"
3507,"Jan 1, 1991","$2,000,000"
3508,"Sep 7, 2007","$551,002"
3509,"Nov 10, 2006","$355,968"
3510,"Aug 26, 2011","$229,653"
3511,"Nov 16, 2012","$61,611"
3512,"May 8, 2015",$0
3513,"May 4, 2012",$0
3514,"Feb 5, 2016",$0
3515,"Dec 31, 2019",$0
3516,"Oct 24, 2008","$56,746,769"
3517,"May 25, 2012","$13,182,281"
3518,"Apr 27, 2007","$399,879"
3519,"Aug 11, 2006","$3,275,443"
3520,"May 25, 1979","$80,930,630"
3521,"Jun 4, 1982","$74,706,019"
3522,"Jun 18, 1999","$18,542,974"
3523,"Dec 25, 2004","$22,163,442"
3524,"Dec 6, 2013","$24,084"
3525,"Jun 11, 1982","$435,110,554"
3526,"Apr 2, 1968","$59,936,321"
3527,"Apr 20, 2007","$11,052,958"
3528,"Dec 31, 1994","$125,169"
3529,"Feb 20, 2004","$1,610,194"
3530,"Nov 2, 2001","$33,201,661"
3531,"Jan 4, 2019",$0
3532,"Feb 18, 1983","$10,143,618"
3533,"Apr 30, 2010","$1,183,658"
3534,"Aug 24, 2007","$1,066,555"
3535,"Oct 19, 2018","$159,342,015"
3536,"Dec 5, 1997","$138,433,435"
3537,"Oct 22, 2004","$110,359,362"
3538,"Aug 26, 2016","$89,217,875"
3539,"Jun 26, 1981","$85,300,000"
3540,"Oct 27, 2006","$80,238,724"
3541,"Jul 1, 2016","$79,042,440"
3542,"May 18, 2018","$68,566,296"
3543,"Aug 25, 2000","$68,353,550"
3544,"Jan 5, 2018","$67,745,330"
3545,"Jan 29, 1999","$63,465,522"
3546,"Oct 26, 2007","$63,300,095"
3547,"Feb 24, 2006","$63,257,940"
3548,"Jan 7, 2005","$56,094,360"
3549,"Oct 17, 1986","$52,293,000"
3550,"Jun 5, 2015","$52,218,558"
3551,"Oct 2, 1992","$50,752,337"
3552,"Nov 3, 2017","$48,958,273"
3553,"Nov 6, 2009","$47,566,524"
3554,"May 4, 2012","$46,383,639"
3555,"Jun 8, 2018","$44,069,456"
3556,"Mar 16, 2018","$40,826,341"
3557,"Feb 17, 1989","$40,485,039"
3558,"Oct 4, 1962","$39,100,000"
3559,"Feb 16, 1996","$38,623,460"
3560,"Oct 27, 2017","$38,052,832"
3561,"Aug 31, 2001","$37,904,175"
3562,"Jun 28, 1985","$37,800,000"
3563,"Dec 11, 1968","$37,402,877"
3564,"Feb 16, 2001","$36,696,761"
3565,"Jul 10, 1985","$36,230,219"
3566,"Nov 3, 1977","$36,000,000"
3567,"Jan 22, 2016","$35,819,556"
3568,"Oct 4, 1985","$35,073,978"
3569,"May 19, 2017","$34,121,140"
3570,"Sep 17, 2010","$33,679,655"
3571,"Nov 22, 2002","$33,253,609"
3572,"Mar 6, 2015","$33,078,266"
3573,"Mar 22, 1985","$33,000,000"
3574,"Apr 28, 2017","$32,149,404"
3575,"Mar 6, 1992","$32,100,816"
3576,"Oct 3, 2008","$31,487,293"
3577,"Dec 19, 2003","$31,011,616"
3578,"Nov 12, 1999","$30,651,422"
3579,"Aug 10, 2018","$30,564,825"
3580,"Sep 20, 2002","$30,306,281"
3581,"Dec 8, 2000","$30,093,107"
3582,"May 19, 1989","$30,050,028"
3583,"Jul 27, 2018","$29,790,236"
3584,"Sep 9, 2016","$29,747,603"
3585,"Jun 24, 1983","$29,500,000"
3586,"Nov 23, 1994","$29,317,886"
3587,"Aug 30, 2013","$28,873,374"
3588,"Sep 6, 2002","$28,564,995"
3589,"Oct 6, 2006","$28,444,855"
3590,"Aug 21, 2015","$27,740,955"
3591,"Jan 8, 2016","$26,594,261"
3592,"Nov 6, 2009","$26,218,170"
3593,"Mar 25, 1983","$25,697,647"
3594,"Jun 12, 1998","$25,358,996"
3595,"Aug 17, 2012","$24,397,469"
3596,"Oct 14, 2016","$23,591,043"
3597,"Apr 26, 2013","$21,590,086"
3598,"Nov 12, 2010","$21,416,355"
3599,"Dec 1, 2017","$21,120,616"
3600,"Sep 16, 2016","$20,777,061"
3601,"Oct 21, 1983","$20,766,000"
3602,"Feb 2, 2001","$20,384,136"
3603,"Jun 9, 2006","$20,342,852"
3604,"Feb 23, 2007","$20,342,161"
3605,"Jul 24, 1998","$19,843,795"
3606,"Oct 23, 2015","$18,297,124"
3607,"Feb 25, 1994","$18,272,447"
3608,"Jun 20, 2008","$17,657,973"
3609,"Sep 27, 1985","$17,536,256"
3610,"Sep 23, 2005","$17,380,866"
3611,"Dec 11, 1998","$17,105,219"
3612,"Jan 19, 1990","$16,667,084"
3613,"Jun 17, 2005","$16,535,005"
3614,"Aug 3, 1990","$16,153,000"
3615,"Jan 25, 2002","$16,033,556"
3616,"Oct 7, 2016","$15,861,566"
3617,"May 30, 2003","$15,417,771"
3618,"May 16, 1980","$15,198,912"
3619,"Mar 12, 1999","$15,164,492"
3620,"Aug 14, 2009","$15,122,676"
3621,"Nov 23, 2011","$14,597,405"
3622,"Dec 25, 2014","$14,482,031"
3623,"Aug 5, 2005","$13,744,960"
3624,"Jun 28, 2002","$13,684,949"
3625,"Dec 30, 2005","$12,589,255"
3626,"Mar 14, 1997","$12,554,569"
3627,"Dec 19, 2000","$12,008,642"
3628,"Jan 20, 2006","$11,748,661"
3629,"Mar 9, 2001","$11,560,259"
3630,"Oct 20, 2000","$11,546,543"
3631,"Feb 19, 1999","$10,827,813"
3632,"Jul 23, 1999","$10,571,408"
3633,"Apr 5, 2019","$10,205,616"
3634,"Apr 3, 1998","$10,162,034"
3635,"Jun 11, 1999","$10,019,109"
3636,"Nov 25, 1998","$9,949,470"
3637,"Jul 9, 2004","$9,408,183"
3638,"Jan 25, 2013","$8,840,453"
3639,"Oct 19, 2018","$8,803,865"
3640,"Oct 26, 1984","$8,801,940"
3641,"May 21, 2010","$8,525,600"
3642,"Jul 18, 2003","$8,112,414"
3643,"Mar 14, 2014","$7,779,614"
3644,"Mar 27, 2015","$7,582,065"
3645,"Feb 1, 2008","$7,570,127"
3646,"Oct 24, 2001","$7,316,658"
3647,"Jun 22, 2012","$7,078,738"
3648,"Dec 1, 2006","$7,027,762"
3649,"Nov 11, 2016","$6,900,335"
3650,"Feb 11, 2011","$6,861,102"
3651,"Nov 30, 2012","$6,810,754"
3652,"Oct 30, 1998","$6,719,864"
3653,"Jan 16, 2004","$6,491,969"
3654,"Oct 15, 1999","$6,197,866"
3655,"May 3, 2002","$6,044,618"
3656,"Mar 28, 2008","$6,003,262"
3657,"Dec 18, 1981","$6,000,000"
3658,"Mar 20, 2015","$5,637,066"
3659,"Jul 4, 2007","$5,490,423"
3660,"Apr 5, 2000","$5,241,315"
3661,"Jun 18, 2010","$5,005,465"
3662,"Oct 26, 2001","$4,365,455"
3663,"Jun 15, 2018","$4,286,367"
3664,"Mar 16, 2012","$4,269,426"
3665,"Sep 30, 2016","$4,073,448"
3666,"Apr 29, 2016","$3,877,922"
3667,"Oct 14, 2016","$3,818,664"
3668,"Mar 30, 2016","$3,400,278"
3669,"Oct 4, 1996","$3,357,324"
3670,"Oct 12, 2012","$3,336,053"
3671,"Feb 4, 1994","$3,275,585"
3672,"Oct 8, 1999","$3,193,102"
3673,"Nov 14, 2014","$3,128,941"
3674,"Dec 22, 2000","$3,041,803"
3675,"May 1, 1987","$3,000,000"
3676,"Jun 2, 2006","$2,893,666"
3677,"Sep 9, 2011","$2,529,395"
3678,"Oct 6, 2000","$2,185,266"
3679,"Feb 11, 1981","$2,000,000"
3680,"May 3, 2013","$1,930,282"
3681,"Jun 5, 2015","$1,822,250"
3682,"Apr 21, 2017","$1,799,322"
3683,"Jun 24, 2011","$1,759,252"
3684,"Feb 28, 2003","$1,641,788"
3685,"Feb 4, 2000","$1,638,202"
3686,"Dec 27, 2002","$1,562,800"
3687,"Apr 16, 2010","$1,475,746"
3688,"Jun 23, 2006","$1,430,721"
3689,"Jul 27, 2012","$1,291,645"
3690,"Jun 2, 2017","$1,279,681"
3691,"Aug 11, 2000","$1,276,984"
3692,"Mar 21, 2014","$1,069,454"
3693,"May 2, 2003","$1,011,054"
3694,"Oct 19, 2007","$952,820"
3695,"Sep 7, 2007","$900,926"
3696,"Apr 4, 2008","$866,778"
3697,"Aug 6, 1999","$836,641"
3698,"Jan 20, 2012","$749,641"
3699,"Oct 4, 2013","$641,439"
3700,"Oct 11, 2002","$598,645"
3701,"May 23, 2008","$580,862"
3702,"Apr 2, 2004","$488,872"
3703,"Aug 27, 2004","$366,301"
3704,"Sep 14, 2007","$268,461"
3705,"Oct 24, 1997","$245,359"
3706,"Aug 14, 1998","$244,465"
3707,"Dec 17, 2004","$228,524"
3708,"Oct 26, 2001","$226,792"
3709,"Aug 21, 2009","$221,805"
3710,"May 3, 2013","$173,472"
3711,"Oct 29, 2010","$152,857"
3712,"Sep 9, 2016","$150,191"
3713,"Oct 9, 2009","$141,108"
3714,"Jun 1, 2012","$139,034"
3715,"May 18, 2007","$137,221"
3716,"Jul 14, 2006","$131,719"
3717,"Apr 23, 2010","$128,486"
3718,"Aug 26, 1994","$126,247"
3719,"Feb 19, 2010","$109,383"
3720,"Feb 19, 2010","$100,688"
3721,"Oct 23, 2009","$93,388"
3722,"Oct 15, 2004","$70,527"
3723,"Nov 7, 2014","$67,657"
3724,"Feb 27, 1998","$45,779"
3725,"Aug 28, 2009","$19,716"
3726,"Jul 10, 2015","$17,472"
3727,"Mar 13, 2015","$11,894"
3728,"Oct 16, 2009","$9,069"
3729,"Dec 21, 2007","$6,422"
3730,"Aug 6, 2010","$4,803"
3731,"Dec 26, 2014",$388
3732,"Dec 31, 2010",$0
3733,"Jan 8, 2008",$0
3734,"Jul 21, 2015",$0
3735,"Oct 8, 2010",$0
3736,"Jun 21, 2011",$0
3737,"Aug 21, 2009",$0
3738,"Sep 26, 2014",$0
3739,"Mar 10, 2015",$0
3740,"Sep 22, 2009",$0
3741,"May 26, 2009",$0
3742,"Dec 31, 2009",$0
3743,"Feb 2, 2007",$0
3744,"Apr 13, 2012",$0
3745,"Feb 7, 2014",$0
3746,"May 19, 2015",$0
3747,"Sep 22, 2017","$3,759,078"
3748,"Apr 30, 2010","$458,054"
3749,"Apr 3, 2009","$16,044,025"
3750,"Dec 19, 2012","$6,738,954"
3751,"Apr 28, 2006","$2,484,186"
3752,"Jan 12, 2000","$57,176,582"
3753,"Jun 13, 1967","$43,100,000"
3754,"Jun 10, 1988","$14,114,000"
3755,"Dec 21, 2016","$12,391,761"
3756,"Mar 19, 2010","$3,573,673"
3757,"Oct 30, 2009","$115,155"
3758,"Dec 31, 2013",$0
3759,"Nov 7, 1963","$46,300,000"
3760,"Nov 3, 2006","$12,899,867"
3761,"Nov 11, 2011","$3,030,848"
3762,"Aug 7, 1981","$19,571,091"
3763,"Nov 13, 2012","$3,047,539"
3764,"Dec 29, 1995","$2,684,904"
3765,"May 21, 2010","$1,685,269"
3766,"Dec 31, 2011",$0
3767,"Dec 31, 2010",$0
3768,"Oct 17, 2003","$80,571,655"
3769,"Jan 1, 1971","$80,500,000"
3770,"Jul 18, 2014","$71,562,550"
3771,"Dec 29, 1965","$63,600,000"
3772,"May 30, 2008","$52,597,610"
3773,"Nov 6, 1996","$36,049,108"
3774,"Oct 21, 2016","$35,144,505"
3775,"Oct 22, 1999","$34,102,780"
3776,"Nov 9, 1988","$33,244,684"
3777,"Feb 13, 2019","$28,051,045"
3778,"Jun 22, 2007","$24,538,513"
3779,"Jan 30, 2015","$21,571,189"
3780,"Jan 21, 2000","$20,035,310"
3781,"Jul 30, 2004","$18,225,165"
3782,"Oct 13, 2000","$17,804,273"
3783,"Feb 18, 2000","$16,963,963"
3784,"Dec 5, 2006","$16,235,738"
3785,"Nov 18, 2016","$14,431,633"
3786,"Dec 2, 2016","$13,960,394"
3787,"Mar 16, 1984","$13,075,390"
3788,"May 14, 2004","$12,232,382"
3789,"Aug 12, 2011","$11,862,398"
3790,"Nov 8, 1989","$10,161,099"
3791,"Nov 4, 2016","$7,710,234"
3792,"Nov 28, 2007","$6,623,082"
3793,"Apr 16, 2003","$6,126,237"
3794,"Sep 8, 2000","$6,047,856"
3795,"May 17, 2019","$4,950,029"
3796,"Aug 22, 2008","$4,886,216"
3797,"Sep 13, 2002","$4,777,465"
3798,"Apr 29, 1994","$4,333,569"
3799,"Mar 9, 2007","$3,438,735"
3800,"Sep 29, 2000","$3,134,509"
3801,"Jun 1, 2007","$2,956,339"
3802,"Mar 22, 2013","$2,450,867"
3803,"Aug 26, 2016","$2,000,093"
3804,"Dec 25, 2018","$1,533,324"
3805,"Aug 18, 2006","$1,530,535"
3806,"Aug 26, 2005","$1,069,318"
3807,"Nov 6, 1998","$1,053,788"
3808,"May 14, 2010","$883,887"
3809,"Jun 20, 2003","$454,255"
3810,"Oct 25, 1991","$349,618"
3811,"May 6, 2016","$248,795"
3812,"Jan 22, 2010","$208,163"
3813,"Oct 25, 2002","$184,255"
3814,"Feb 5, 2010","$148,826"
3815,"Jul 31, 2009","$148,089"
3816,"Apr 2, 2010","$70,066"
3817,"Nov 22, 2006","$14,443"
3818,"May 8, 2015","$1,242"
3819,"Jun 17, 2014",$0
3820,"Jan 20, 2015",$0
3821,"Oct 10, 1968",$0
3822,"Feb 1, 2013",$0
3823,"May 18, 2012","$176,988"
3824,"Nov 13, 2015","$50,136"
3825,"Feb 26, 2011",$0
3826,"Sep 26, 1986","$174,803,506"
3827,"Dec 31, 2004",$0
3828,"Nov 30, 2007","$14,373,825"
3829,"Nov 18, 2016","$47,695,371"
3830,"Dec 16, 2009","$39,471,742"
3831,"Aug 15, 2008","$35,161,554"
3832,"Feb 20, 2015","$34,030,343"
3833,"Oct 31, 2014","$32,381,218"
3834,"Jul 31, 1987","$32,222,567"
3835,"Jan 16, 2019","$30,376,755"
3836,"Nov 7, 1979","$29,200,000"
3837,"Sep 27, 2013","$21,569,509"
3838,"Oct 7, 2016","$20,007,149"
3839,"Mar 1, 1991","$15,024,232"
3840,"Apr 23, 1999","$14,943,582"
3841,"Mar 9, 2007","$13,610,521"
3842,"Oct 18, 2013","$6,263,670"
3843,"Feb 27, 2004","$5,001,655"
3844,"Sep 17, 2009","$4,444,637"
3845,"Sep 21, 2001","$4,273,372"
3846,"Jun 13, 2014","$1,109,199"
3847,"Apr 23, 2004","$298,347"
3848,"Nov 7, 2008","$140,244"
3849,"Dec 31, 2017",$0
3850,"Nov 1, 2016",$0
3851,"Feb 12, 2010","$4,046,336"
3852,"Mar 23, 2007","$1,207,007"
3853,"May 31, 2013","$3,827,466"
3854,"Jun 4, 1999","$2,160,710"
3855,"Mar 16, 2007","$1,829,142"
3856,"Apr 16, 2010","$493,296"
3857,"Nov 24, 2006",$0
3858,"Feb 23, 1951","$30,000,000"
3859,"Mar 2, 1965","$163,214,286"
3860,"Feb 17, 1984","$80,000,000"
3861,"Oct 14, 1994","$107,928,762"
3862,"Jun 22, 1984","$90,815,558"
3863,"Jun 22, 1979","$76,657,000"
3864,"Mar 9, 1984","$62,599,495"
3865,"Jul 26, 2006","$59,891,098"
3866,"Sep 17, 2010","$58,401,464"
3867,"Aug 8, 1986","$52,287,414"
3868,"Jun 27, 2003","$45,064,915"
3869,"Jun 22, 1979","$43,000,000"
3870,"Jan 30, 2004","$40,066,497"
3871,"May 3, 2019","$35,095,904"
3872,"Sep 30, 2011","$35,016,118"
3873,"Apr 3, 1996","$34,873,513"
3874,"Sep 2, 2015","$29,499,394"
3875,"Oct 11, 2002","$27,362,712"
3876,"Mar 13, 1992","$26,124,872"
3877,"Jan 31, 2014","$26,068,955"
3878,"Mar 21, 2008","$25,928,550"
3879,"Dec 25, 1981","$24,474,312"
3880,"Dec 18, 1969","$22,800,000"
3881,"May 7, 1993","$22,549,338"
3882,"Apr 10, 1992","$21,706,101"
3883,"Nov 10, 1982","$20,036,244"
3884,"Apr 28, 2006","$18,848,430"
3885,"Oct 14, 1994","$18,090,181"
3886,"Oct 1, 1999","$17,843,379"
3887,"Sep 18, 2013","$17,550,872"
3888,"Jan 16, 1998","$17,394,881"
3889,"Jan 30, 2009","$16,734,283"
3890,"Jun 27, 2014","$16,170,632"
3891,"Apr 14, 2000","$15,070,285"
3892,"May 19, 2006","$15,032,800"
3893,"Aug 7, 2002","$14,018,296"
3894,"Aug 4, 2006","$12,671,300"
3895,"Oct 30, 2009","$10,273,187"
3896,"Apr 29, 2011","$10,130,219"
3897,"Apr 22, 1994","$8,864,699"
3898,"Dec 29, 2000","$8,279,017"
3899,"Jun 12, 2015","$6,758,416"
3900,"Oct 8, 2010","$6,363,628"
3901,"May 3, 1996","$5,656,388"
3902,"Sep 22, 2000","$5,018,450"
3903,"May 12, 2000","$4,714,090"
3904,"Sep 2, 2016","$3,915,251"
3905,"Dec 30, 2015","$3,759,286"
3906,"Dec 23, 2005","$3,647,381"
3907,"Dec 29, 2010","$3,205,706"
3908,"Sep 20, 2002","$3,076,425"
3909,"Jan 1, 1991","$2,275,557"
3910,"Sep 25, 1998","$1,793,359"
3911,"Dec 20, 2013","$1,335,672"
3912,"Apr 6, 2018","$1,163,056"
3913,"Nov 19, 2010","$1,095,369"
3914,"Jun 6, 2008","$1,071,240"
3915,"May 3, 2019","$700,261"
3916,"Mar 5, 2010","$690,290"
3917,"Jan 24, 1997","$590,817"
3918,"Oct 28, 1983","$589,308"
3919,"May 5, 2006","$568,932"
3920,"May 11, 2007","$458,232"
3921,"Oct 24, 2003","$336,456"
3922,"Jun 15, 2007","$298,110"
3923,"Oct 26, 2018","$252,676"
3924,"Sep 16, 2011","$163,753"
3925,"Jun 12, 1998","$146,083"
3926,"May 18, 2007","$127,188"
3927,"Oct 29, 2010","$109,338"
3928,"Apr 18, 2008","$109,045"
3929,"Oct 5, 2012","$100,915"
3930,"Nov 18, 2016","$82,703"
3931,"Aug 18, 2006","$54,702"
3932,"May 22, 2015","$53,086"
3933,"Oct 14, 2011","$36,884"
3934,"Sep 23, 2005","$23,106"
3935,"Apr 27, 2001","$19,585"
3936,"Dec 31, 2005",$0
3937,"Sep 20, 2013",$0
3938,"Sep 29, 2017",$0
3939,"Sep 4, 2007",$0
3940,"Apr 24, 2018",$0
3941,"Aug 12, 2014",$0
3942,"Nov 30, 2007",$0
3943,"Feb 24, 2015",$0
3944,"Dec 31, 2009",$0
3945,"Dec 31, 2015",$0
3946,"May 6, 2016",$0
3947,"Jun 21, 2019",$0
3948,"Jan 27, 2006","$672,243"
3949,"Jul 4, 2003","$10,130,108"
3950,"Feb 23, 1990","$882,290"
3951,"Apr 14, 2015","$5,336"
3952,"Dec 13, 1989","$106,593,296"
3953,"Sep 26, 1997","$43,492,389"
3954,"Jul 17, 2009","$32,425,665"
3955,"Feb 23, 1996","$32,281,907"
3956,"Mar 17, 2006","$24,793,509"
3957,"Jun 8, 2007","$17,544,812"
3958,"Oct 9, 2009","$12,574,914"
3959,"Sep 4, 2009","$10,823,158"
3960,"Dec 20, 2002","$10,465,659"
3961,"Oct 21, 2005","$10,284,523"
3962,"Mar 9, 1984","$5,142,858"
3963,"Mar 8, 2002","$4,239,767"
3964,"Feb 22, 2008","$4,151,836"
3965,"Nov 24, 2004","$3,347,647"
3966,"Dec 21, 2011","$3,014,696"
3967,"Jun 24, 2016","$1,333,124"
3968,"Jul 24, 2003","$533,344"
3969,"Apr 13, 2018","$231,346"
3970,"Sep 13, 2002","$206,400"
3971,"Aug 6, 2004","$197,148"
3972,"Dec 31, 2001",$0
3973,"Jan 9, 2015",$0
3974,"Feb 24, 2015",$0
3975,"May 15, 2015",$0
3976,"Jan 13, 2017","$22,395,806"
3977,"Apr 27, 2007","$872,643"
3978,"May 6, 2005","$55,334,418"
3979,"Dec 25, 2007","$4,443,403"
3980,"Apr 30, 2010","$1,818,681"
3981,"May 27, 2011",$0
3982,"Dec 17, 1971","$43,800,000"
3983,"Oct 15, 1999","$12,610,552"
3984,"Sep 16, 2011","$59,774"
3985,"Dec 5, 2007","$143,495,265"
3986,"Mar 15, 1972","$134,966,411"
3987,"Jun 29, 2012","$113,721,571"
3988,"Apr 15, 1983","$90,463,574"
3989,"Mar 16, 2018","$83,482,352"
3990,"Mar 15, 2019","$45,729,221"
3991,"Nov 12, 1993","$40,157,856"
3992,"May 6, 2011","$37,295,394"
3993,"Jun 27, 1973","$35,400,000"
3994,"Jan 12, 2000","$34,099,640"
3995,"Jan 24, 2003","$32,539,681"
3996,"Feb 14, 2008","$32,241,649"
3997,"Oct 7, 2005","$31,501,218"
3998,"Sep 30, 2005","$28,750,530"
3999,"Mar 29, 1974","$26,533,200"
4000,"Aug 4, 2006","$26,024,456"
4001,"Aug 25, 1995","$25,532,388"
4002,"Jan 1, 1976","$25,000,000"
4003,"Apr 7, 2017","$24,801,212"
4004,"Mar 8, 1996","$24,567,751"
4005,"Apr 11, 2001","$23,247,539"
4006,"Dec 20, 1974","$21,000,000"
4007,"Feb 12, 1988","$20,257,000"
4008,"May 13, 1983","$19,910,002"
4009,"May 5, 2000","$18,642,318"
4010,"Jun 19, 2015","$17,506,470"
4011,"Jul 22, 2005","$17,044,981"
4012,"May 24, 2019","$16,794,432"
4013,"Jan 17, 2014","$15,821,461"
4014,"Mar 22, 1996","$14,853,474"
4015,"Nov 14, 2014","$14,618,727"
4016,"Jul 31, 1992","$14,231,669"
4017,"Aug 25, 1999","$14,026,509"
4018,"Apr 11, 2003","$12,634,962"
4019,"Oct 11, 1985","$10,803,211"
4020,"Oct 10, 2003","$10,199,354"
4021,"Oct 2, 2009","$9,228,788"
4022,"Jul 30, 2010","$9,176,933"
4023,"Dec 11, 2009","$9,176,000"
4024,"Jan 10, 1991","$8,824,553"
4025,"Aug 12, 1988","$8,373,585"
4026,"Jun 18, 2010","$7,468,936"
4027,"Sep 1, 1999","$7,309,628"
4028,"Feb 11, 2005","$6,601,079"
4029,"Nov 29, 2002","$6,199,600"
4030,"Jul 27, 2007","$5,694,308"
4031,"May 1, 1992","$5,430,822"
4032,"Mar 8, 1991","$5,017,971"
4033,"Dec 14, 2001","$4,720,371"
4034,"Sep 28, 1990","$4,372,561"
4035,"Jun 27, 1986","$3,571,624"
4036,"Nov 12, 2004","$2,938,532"
4037,"May 2, 2008","$2,344,847"
4038,"Aug 27, 1999","$2,165,637"
4039,"Oct 18, 2002","$2,062,066"
4040,"Oct 21, 2011","$1,891,936"
4041,"Dec 22, 2010","$1,785,645"
4042,"Jan 13, 2012","$1,738,692"
4043,"Feb 2, 2007","$1,661,464"
4044,"Nov 15, 2013","$1,632,000"
4045,"Sep 25, 2009","$1,429,299"
4046,"Apr 8, 1983","$1,246,141"
4047,"May 7, 2010","$1,110,509"
4048,"Aug 5, 1977","$1,000,000"
4049,"Jul 12, 1996","$659,000"
4050,"Oct 2, 2015","$546,201"
4051,"Apr 2, 2014","$523,511"
4052,"Jul 30, 2010","$453,377"
4053,"May 13, 2011","$382,946"
4054,"Mar 13, 1998","$306,715"
4055,"Feb 14, 2003","$254,683"
4056,"May 12, 2006","$234,750"
4057,"Jun 13, 2003","$196,067"
4058,"Mar 26, 2010","$46,488"
4059,"Jan 30, 2015","$31,443"
4060,"Jan 21, 2000","$30,471"
4061,"Jan 28, 2014",$0
4062,"Dec 6, 2016",$0
4063,"Aug 18, 2015",$0
4064,"Dec 31, 2015",$0
4065,"Jul 23, 2013",$0
4066,"Nov 20, 2015",$0
4067,"Dec 11, 2007",$0
4068,"Dec 12, 2008",$0
4069,"Mar 11, 2008",$0
4070,"Sep 1, 2015",$0
4071,"Jun 28, 1985","$41,410,568"
4072,"Sep 21, 2012","$31,611,916"
4073,"Sep 24, 1993","$7,950,889"
4074,"Jan 31, 2017",$0
4075,"Sep 17, 2010","$6,857,096"
4076,"Aug 11, 2000","$927,107"
4077,"Aug 5, 2005","$49,526"
4078,"Apr 9, 2004","$25,032"
4079,"Sep 10, 2010","$113,568"
4080,"Sep 3, 2004","$223,878"
4081,"May 21, 2010",$828
4082,"Sep 19, 2008","$8,744"
4083,"Oct 3, 2014","$84,273,813"
4084,"Feb 1, 2008","$65,281,781"
4085,"Jul 12, 1991","$56,190,094"
4086,"Jul 24, 1987","$54,215,416"
4087,"May 22, 1981","$42,488,161"
4088,"Jan 1, 1980","$31,899,000"
4089,"Apr 2, 1993","$24,103,594"
4090,"Apr 9, 1999","$16,875,273"
4091,"Apr 7, 2006","$13,368,437"
4092,"Jan 1, 1971","$12,376,563"
4093,"Oct 22, 1999","$10,155,691"
4094,"Oct 20, 2017","$6,423,605"
4095,"Mar 7, 2003","$6,173,485"
4096,"Dec 2, 2011","$4,002,293"
4097,"May 13, 2005","$2,339,957"
4098,"May 31, 2013","$2,274,649"
4099,"Oct 21, 2005","$2,025,032"
4100,"Nov 13, 2009","$1,109,660"
4101,"Jul 23, 2004","$1,029,017"
4102,"Aug 17, 2001","$64,148"
4103,"Dec 31, 2011",$0
4104,"Oct 26, 1984","$38,019,031"
4105,"Feb 27, 2004","$4,063,859"
4106,"Oct 10, 2007","$871,577"
4107,"Oct 9, 2009","$449,865"
4108,"Feb 22, 2008","$5,488,570"
4109,"Jan 15, 1988","$9,205,924"
4110,"Feb 13, 2009","$1,579,146"
4111,"Oct 20, 1995","$2,108,367"
4112,"Jun 16, 1978","$181,813,770"
4113,"Dec 19, 1986","$137,963,328"
4114,"Jun 23, 2004","$119,114,517"
4115,"Oct 24, 1969","$102,308,900"
4116,"Aug 26, 1964","$102,272,145"
4117,"Sep 19, 1980","$52,302,978"
4118,"May 11, 2018","$46,840,590"
4119,"Oct 18, 1961","$43,700,000"
4120,"Oct 17, 1956","$42,000,000"
4121,"Jul 25, 1980","$39,846,344"
4122,"Mar 23, 2001","$27,457,409"
4123,"Dec 17, 2008","$26,238,243"
4124,"Jun 30, 1989","$26,004,026"
4125,"Jul 10, 1981","$25,244,700"
4126,"Jul 16, 1999","$25,059,640"
4127,"Aug 16, 1995","$23,341,568"
4128,"Aug 11, 1989","$22,168,359"
4129,"Apr 5, 2002","$21,305,259"
